"Data","Ora","Azione","Stazione","Elett.","Minuti","Consumo"
"<nobr>06/04/2017</nobr>","<nobr>17:50:44</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>06/04/2017</nobr>","<nobr>12:54:06</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>05/04/2017</nobr>","<nobr>18:36:03</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>05/04/2017</nobr>","<nobr>18:33:13</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>05/04/2017</nobr>","<nobr>17:57:04</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>05/04/2017</nobr>","<nobr>17:52:31</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>05/04/2017</nobr>","<nobr>12:46:11</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>05/04/2017</nobr>","<nobr>12:40:41</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>04/04/2017</nobr>","<nobr>17:07:59</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>04/04/2017</nobr>","<nobr>17:03:21</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>04/04/2017</nobr>","<nobr>09:13:06</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>04/04/2017</nobr>","<nobr>09:07:36</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>03/04/2017</nobr>","<nobr>20:33:12</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>12</nobr>","<nobr>0,00</nobr>"
"<nobr>03/04/2017</nobr>","<nobr>20:21:13</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>03/04/2017</nobr>","<nobr>11:45:25</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>03/04/2017</nobr>","<nobr>11:37:33</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>30/03/2017</nobr>","<nobr>18:49:00</nobr>","<nobr>24</nobr>","<nobr>Stazione FF.SS.</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>30/03/2017</nobr>","<nobr>18:43:44</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>30/03/2017</nobr>","<nobr>17:13:46</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>30/03/2017</nobr>","<nobr>17:05:43</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>30/03/2017</nobr>","<nobr>15:12:35</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>30/03/2017</nobr>","<nobr>15:06:57</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>30/03/2017</nobr>","<nobr>02:21:49</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>15</nobr>","<nobr>0,00</nobr>"
"<nobr>30/03/2017</nobr>","<nobr>02:06:24</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>29/03/2017</nobr>","<nobr>11:45:05</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>28/03/2017</nobr>","<nobr>22:09:55</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>10</nobr>","<nobr>0,00</nobr>"
"<nobr>28/03/2017</nobr>","<nobr>21:59:13</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>28/03/2017</nobr>","<nobr>19:18:51</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>28/03/2017</nobr>","<nobr>19:14:10</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>28/03/2017</nobr>","<nobr>09:41:23</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>28/03/2017</nobr>","<nobr>09:35:10</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/03/2017</nobr>","<nobr>21:38:01</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>27/03/2017</nobr>","<nobr>21:32:10</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>27/03/2017</nobr>","<nobr>10:19:39</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>27/03/2017</nobr>","<nobr>10:14:28</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/03/2017</nobr>","<nobr>10:14:15</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>25/03/2017</nobr>","<nobr>19:15:43</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>25/03/2017</nobr>","<nobr>19:11:09</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>25/03/2017</nobr>","<nobr>13:26:21</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>25/03/2017</nobr>","<nobr>13:17:37</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>25/03/2017</nobr>","<nobr>11:18:06</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>25/03/2017</nobr>","<nobr>11:09:10</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>23/03/2017</nobr>","<nobr>17:00:41</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>23/03/2017</nobr>","<nobr>16:51:46</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>22/03/2017</nobr>","<nobr>14:43:21</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>22/03/2017</nobr>","<nobr>14:38:57</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>21/03/2017</nobr>","<nobr>21:37:38</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>21/03/2017</nobr>","<nobr>17:19:02</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>21/03/2017</nobr>","<nobr>17:11:01</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>21/03/2017</nobr>","<nobr>14:55:34</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>21/03/2017</nobr>","<nobr>14:50:23</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>21/03/2017</nobr>","<nobr>12:21:48</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>21/03/2017</nobr>","<nobr>12:14:35</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>21/03/2017</nobr>","<nobr>08:45:37</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>21/03/2017</nobr>","<nobr>08:39:22</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>20/03/2017</nobr>","<nobr>17:26:11</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>19</nobr>","<nobr>0,00</nobr>"
"<nobr>20/03/2017</nobr>","<nobr>17:07:36</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>20/03/2017</nobr>","<nobr>10:42:18</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>20/03/2017</nobr>","<nobr>10:36:15</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>19/03/2017</nobr>","<nobr>23:32:11</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>19/03/2017</nobr>","<nobr>23:27:59</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>19/03/2017</nobr>","<nobr>21:12:14</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>19/03/2017</nobr>","<nobr>21:08:02</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>19/03/2017</nobr>","<nobr>21:07:07</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>19/03/2017</nobr>","<nobr>02:18:43</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>19/03/2017</nobr>","<nobr>02:10:45</nobr>","<nobr>12</nobr>","<nobr>Brione</nobr>","","",""
"<nobr>18/03/2017</nobr>","<nobr>22:07:33</nobr>","<nobr>24</nobr>","<nobr>Brione</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>18/03/2017</nobr>","<nobr>21:59:16</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>18/03/2017</nobr>","<nobr>18:38:23</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>18/03/2017</nobr>","<nobr>18:32:19</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>18/03/2017</nobr>","<nobr>15:24:31</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>18/03/2017</nobr>","<nobr>15:18:17</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>18/03/2017</nobr>","<nobr>15:18:10</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>58</nobr>","<nobr>0,00</nobr>"
"<nobr>18/03/2017</nobr>","<nobr>14:20:28</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>18/03/2017</nobr>","<nobr>14:20:16</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>18/03/2017</nobr>","<nobr>14:18:14</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>18/03/2017</nobr>","<nobr>13:00:27</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>19</nobr>","<nobr>0,00</nobr>"
"<nobr>18/03/2017</nobr>","<nobr>12:41:43</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>16/03/2017</nobr>","<nobr>19:25:53</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>16/03/2017</nobr>","<nobr>19:20:23</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>16/03/2017</nobr>","<nobr>12:40:21</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>24</nobr>","<nobr>0,00</nobr>"
"<nobr>16/03/2017</nobr>","<nobr>12:16:23</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>16/03/2017</nobr>","<nobr>12:16:05</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>0</nobr>","<nobr>0,00</nobr>"
"<nobr>16/03/2017</nobr>","<nobr>12:15:31</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/03/2017</nobr>","<nobr>17:13:12</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>15/03/2017</nobr>","<nobr>17:07:25</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>15/03/2017</nobr>","<nobr>08:58:50</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>15/03/2017</nobr>","<nobr>08:54:47</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>14/03/2017</nobr>","<nobr>22:59:15</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>14/03/2017</nobr>","<nobr>22:55:25</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>14/03/2017</nobr>","<nobr>21:03:52</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>24</nobr>","<nobr>0,00</nobr>"
"<nobr>14/03/2017</nobr>","<nobr>20:39:11</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>14/03/2017</nobr>","<nobr>14:38:04</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>13/03/2017</nobr>","<nobr>20:20:54</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>50</nobr>","<nobr>0,00</nobr>"
"<nobr>13/03/2017</nobr>","<nobr>19:30:04</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>13/03/2017</nobr>","<nobr>10:05:44</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>13/03/2017</nobr>","<nobr>09:59:36</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>09/03/2017</nobr>","<nobr>17:17:35</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>09/03/2017</nobr>","<nobr>17:13:49</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>09/03/2017</nobr>","<nobr>12:51:28</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>09/03/2017</nobr>","<nobr>12:45:57</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>09/03/2017</nobr>","<nobr>03:21:59</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>09/03/2017</nobr>","<nobr>03:16:51</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>08/03/2017</nobr>","<nobr>17:59:45</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>08/03/2017</nobr>","<nobr>17:54:54</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/03/2017</nobr>","<nobr>17:53:16</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>33</nobr>","<nobr>0,00</nobr>"
"<nobr>08/03/2017</nobr>","<nobr>17:20:19</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>08/03/2017</nobr>","<nobr>12:51:41</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>07/03/2017</nobr>","<nobr>20:04:38</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>07/03/2017</nobr>","<nobr>19:59:08</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>07/03/2017</nobr>","<nobr>14:21:14</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>19</nobr>","<nobr>0,00</nobr>"
"<nobr>07/03/2017</nobr>","<nobr>14:02:29</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>07/03/2017</nobr>","<nobr>08:38:16</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>07/03/2017</nobr>","<nobr>08:31:18</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>06/03/2017</nobr>","<nobr>19:26:29</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>06/03/2017</nobr>","<nobr>19:19:13</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>05/03/2017</nobr>","<nobr>17:57:04</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>05/03/2017</nobr>","<nobr>17:50:29</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>03/03/2017</nobr>","<nobr>18:49:37</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>03/03/2017</nobr>","<nobr>18:45:09</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>03/03/2017</nobr>","<nobr>18:45:02</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>03/03/2017</nobr>","<nobr>18:44:28</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>02/03/2017</nobr>","<nobr>17:19:20</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>10</nobr>","<nobr>0,00</nobr>"
"<nobr>02/03/2017</nobr>","<nobr>17:09:27</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>02/03/2017</nobr>","<nobr>13:04:25</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>02/03/2017</nobr>","<nobr>12:59:57</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>02/03/2017</nobr>","<nobr>12:59:34</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>02/03/2017</nobr>","<nobr>12:58:32</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>0</nobr>","<nobr>0,00</nobr>"
"<nobr>02/03/2017</nobr>","<nobr>12:58:09</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>01/03/2017</nobr>","<nobr>18:37:38</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>01/03/2017</nobr>","<nobr>18:33:44</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>01/03/2017</nobr>","<nobr>18:33:09</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>39</nobr>","<nobr>0,00</nobr>"
"<nobr>01/03/2017</nobr>","<nobr>17:55:15</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>01/03/2017</nobr>","<nobr>17:54:55</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>28/02/2017</nobr>","<nobr>10:18:45</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>27/02/2017</nobr>","<nobr>20:47:32</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>27/02/2017</nobr>","<nobr>20:42:52</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>27/02/2017</nobr>","<nobr>10:26:56</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>25/02/2017</nobr>","<nobr>15:10:14</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>25/02/2017</nobr>","<nobr>15:04:43</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>25/02/2017</nobr>","<nobr>13:40:58</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>25/02/2017</nobr>","<nobr>13:31:39</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>24/02/2017</nobr>","<nobr>02:06:38</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>24/02/2017</nobr>","<nobr>02:02:53</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>23/02/2017</nobr>","<nobr>22:37:18</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>23/02/2017</nobr>","<nobr>22:33:18</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>23/02/2017</nobr>","<nobr>19:07:48</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>23/02/2017</nobr>","<nobr>19:01:28</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>23/02/2017</nobr>","<nobr>08:52:40</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>23/02/2017</nobr>","<nobr>08:47:39</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>23/02/2017</nobr>","<nobr>08:47:27</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>22/02/2017</nobr>","<nobr>22:15:44</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>22/02/2017</nobr>","<nobr>22:11:32</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>22/02/2017</nobr>","<nobr>22:11:10</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>22/02/2017</nobr>","<nobr>22:10:29</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>22/02/2017</nobr>","<nobr>17:15:44</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>22/02/2017</nobr>","<nobr>17:11:06</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>22/02/2017</nobr>","<nobr>08:31:37</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>22/02/2017</nobr>","<nobr>08:26:38</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>22/02/2017</nobr>","<nobr>02:51:55</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>22/02/2017</nobr>","<nobr>02:48:05</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>21/02/2017</nobr>","<nobr>22:48:22</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>21/02/2017</nobr>","<nobr>22:43:03</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>21/02/2017</nobr>","<nobr>20:45:08</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>43</nobr>","<nobr>0,00</nobr>"
"<nobr>21/02/2017</nobr>","<nobr>20:03:01</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>21/02/2017</nobr>","<nobr>09:46:29</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>21/02/2017</nobr>","<nobr>02:00:46</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>21/02/2017</nobr>","<nobr>01:51:28</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>20/02/2017</nobr>","<nobr>09:18:53</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>20/02/2017</nobr>","<nobr>09:12:24</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/02/2017</nobr>","<nobr>18:38:08</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>08/02/2017</nobr>","<nobr>18:32:59</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/02/2017</nobr>","<nobr>17:59:40</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>08/02/2017</nobr>","<nobr>17:53:06</nobr>","<nobr>12</nobr>","<nobr>Stazione FF.SS.</nobr>","","",""
"<nobr>08/02/2017</nobr>","<nobr>09:40:23</nobr>","<nobr>24</nobr>","<nobr>Muse</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>08/02/2017</nobr>","<nobr>09:32:44</nobr>","<nobr>12</nobr>","<nobr>Stazione Autocorriere</nobr>","","",""
"<nobr>08/02/2017</nobr>","<nobr>09:10:29</nobr>","<nobr>24</nobr>","<nobr>Stazione FF.SS.</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
